dish_id,restaurant_id,restaurant_name,dish_name,cuisine,price,spice_level,dietary,rating,city,delivery_time_min,description
482,121,Cafe Bites #121,Tangy Iced Tea,Beverages,349,medium,non-veg,3.4,Hyderabad,19,"Tangy Iced Tea - a medium beverages dish, non-veg, priced at Rs.349. Served at Cafe Bites #121 in Hyderabad, rated 3.4 stars."
483,121,Cafe Bites #121,Classic Milkshake,Beverages,99,medium,jain,3.4,Hyderabad,19,"Classic Milkshake - a medium beverages dish, jain, priced at Rs.99. Served at Cafe Bites #121 in Hyderabad, rated 3.4 stars."
484,121,Cafe Bites #121,Loaded Mango Lassi,Beverages,249,medium,veg,3.4,Hyderabad,19,"Loaded Mango Lassi - a medium beverages dish, veg, priced at Rs.249. Served at Cafe Bites #121 in Hyderabad, rated 3.4 stars."
485,122,Spice Junction #122,Classic Kathi Roll,Street Food,299,very spicy,jain,4.6,Bangalore,34,"Classic Kathi Roll - a very spicy street food dish, jain, priced at Rs.299. Served at Spice Junction #122 in Bangalore, rated 4.6 stars."
486,122,Spice Junction #122,Steamed Pani Puri,Street Food,249,mild,vegan,4.6,Bangalore,34,"Steamed Pani Puri - a mild street food dish, vegan, priced at Rs.249. Served at Spice Junction #122 in Bangalore, rated 4.6 stars."
487,122,Spice Junction #122,Cheesy Cheesecake,Desserts,149,very spicy,jain,4.6,Bangalore,34,"Cheesy Cheesecake - a very spicy desserts dish, jain, priced at Rs.149. Served at Spice Junction #122 in Bangalore, rated 4.6 stars."
488,122,Spice Junction #122,Steamed Cheesecake,Desserts,129,spicy,jain,4.6,Bangalore,34,"Steamed Cheesecake - a spicy desserts dish, jain, priced at Rs.129. Served at Spice Junction #122 in Bangalore, rated 4.6 stars."
489,123,Royal Corner #123,Homestyle Enchiladas,Mexican,249,spicy,jain,3.9,Pune,50,"Homestyle Enchiladas - a spicy mexican dish, jain, priced at Rs.249. Served at Royal Corner #123 in Pune, rated 3.9 stars."
490,123,Royal Corner #123,Spicy Cinnamon Roll,Bakery,399,medium,jain,3.9,Pune,50,"Spicy Cinnamon Roll - a medium bakery dish, jain, priced at Rs.399. Served at Royal Corner #123 in Pune, rated 3.9 stars."
491,123,Royal Corner #123,Creamy Burrito Bowl,Mexican,399,spicy,non-veg,3.9,Pune,50,"Creamy Burrito Bowl - a spicy mexican dish, non-veg, priced at Rs.399. Served at Royal Corner #123 in Pune, rated 3.9 stars."
492,123,Royal Corner #123,Tangy Burrito Bowl,Mexican,249,mild,non-veg,3.9,Pune,50,"Tangy Burrito Bowl - a mild mexican dish, non-veg, priced at Rs.249. Served at Royal Corner #123 in Pune, rated 3.9 stars."
493,124,Royal Table #124,Roasted Fresh Lime Soda,Beverages,129,very spicy,jain,4.1,Delhi,41,"Roasted Fresh Lime Soda - a very spicy beverages dish, jain, priced at Rs.129. Served at Royal Table #124 in Delhi, rated 4.1 stars."
494,124,Royal Table #124,Grilled Cold Coffee,Beverages,149,very spicy,veg,4.1,Delhi,41,"Grilled Cold Coffee - a very spicy beverages dish, veg, priced at Rs.149. Served at Royal Table #124 in Delhi, rated 4.1 stars."
495,124,Royal Table #124,Tangy Gulab Jamun,Desserts,149,medium,veg,4.1,Delhi,41,"Tangy Gulab Jamun - a medium desserts dish, veg, priced at Rs.149. Served at Royal Table #124 in Delhi, rated 4.1 stars."
496,124,Royal Table #124,Spicy Mutton Biryani,Biryani,149,spicy,non-veg,4.1,Delhi,41,"Spicy Mutton Biryani - a spicy biryani dish, non-veg, priced at Rs.149. Served at Royal Table #124 in Delhi, rated 4.1 stars."
497,125,Grand Corner #125,Grilled Prawn Biryani,Biryani,99,spicy,veg,4.7,Jamshedpur,39,"Grilled Prawn Biryani - a spicy biryani dish, veg, priced at Rs.99. Served at Grand Corner #125 in Jamshedpur, rated 4.7 stars."
498,125,Grand Corner #125,Grilled Egg Biryani,Biryani,349,very spicy,non-veg,4.7,Jamshedpur,39,"Grilled Egg Biryani - a very spicy biryani dish, non-veg, priced at Rs.349. Served at Grand Corner #125 in Jamshedpur, rated 4.7 stars."
499,125,Grand Corner #125,Grilled Egg Biryani,Biryani,149,medium,vegan,4.7,Jamshedpur,39,"Grilled Egg Biryani - a medium biryani dish, vegan, priced at Rs.149. Served at Grand Corner #125 in Jamshedpur, rated 4.7 stars."
500,125,Grand Corner #125,Fiery Veg Biryani,Biryani,129,medium,jain,4.7,Jamshedpur,39,"Fiery Veg Biryani - a medium biryani dish, jain, priced at Rs.129. Served at Grand Corner #125 in Jamshedpur, rated 4.7 stars."
501,126,Urban Kitchen #126,Creamy Muffin,Bakery,99,medium,jain,4.0,Delhi,21,"Creamy Muffin - a medium bakery dish, jain, priced at Rs.99. Served at Urban Kitchen #126 in Delhi, rated 4.0 stars."
502,126,Urban Kitchen #126,Creamy Kathi Roll,Street Food,149,very spicy,veg,4.0,Delhi,21,"Creamy Kathi Roll - a very spicy street food dish, veg, priced at Rs.149. Served at Urban Kitchen #126 in Delhi, rated 4.0 stars."
503,126,Urban Kitchen #126,Creamy Spring Rolls,Chinese,129,very spicy,non-veg,4.0,Delhi,21,"Creamy Spring Rolls - a very spicy chinese dish, non-veg, priced at Rs.129. Served at Urban Kitchen #126 in Delhi, rated 4.0 stars."
504,126,Urban Kitchen #126,Spicy Spring Rolls,Chinese,299,very spicy,vegan,4.0,Delhi,21,"Spicy Spring Rolls - a very spicy chinese dish, vegan, priced at Rs.299. Served at Urban Kitchen #126 in Delhi, rated 4.0 stars."
505,127,Urban Kitchen #127,Homestyle Curd Rice,South Indian,179,very spicy,jain,3.3,Jamshedpur,19,"Homestyle Curd Rice - a very spicy south indian dish, jain, priced at Rs.179. Served at Urban Kitchen #127 in Jamshedpur, rated 3.3 stars."
506,127,Urban Kitchen #127,Roasted Soup,Continental,129,very spicy,non-veg,3.3,Jamshedpur,19,"Roasted Soup - a very spicy continental dish, non-veg, priced at Rs.129. Served at Urban Kitchen #127 in Jamshedpur, rated 3.3 stars."
507,127,Urban Kitchen #127,Crispy Sandwich,Continental,129,spicy,jain,3.3,Jamshedpur,19,"Crispy Sandwich - a spicy continental dish, jain, priced at Rs.129. Served at Urban Kitchen #127 in Jamshedpur, rated 3.3 stars."
508,127,Urban Kitchen #127,Spicy Caesar Salad,Continental,99,mild,veg,3.3,Jamshedpur,19,"Spicy Caesar Salad - a mild continental dish, veg, priced at Rs.99. Served at Urban Kitchen #127 in Jamshedpur, rated 3.3 stars."
509,128,Spice Junction #128,Roasted French Fries,Fast Food,249,very spicy,vegan,3.8,Jamshedpur,36,"Roasted French Fries - a very spicy fast food dish, vegan, priced at Rs.249. Served at Spice Junction #128 in Jamshedpur, rated 3.8 stars."
510,128,Spice Junction #128,Homestyle Vada Pav,Street Food,199,spicy,jain,3.8,Jamshedpur,36,"Homestyle Vada Pav - a spicy street food dish, jain, priced at Rs.199. Served at Spice Junction #128 in Jamshedpur, rated 3.8 stars."
511,128,Spice Junction #128,Loaded Hot Dog,Fast Food,299,medium,jain,3.8,Jamshedpur,36,"Loaded Hot Dog - a medium fast food dish, jain, priced at Rs.299. Served at Spice Junction #128 in Jamshedpur, rated 3.8 stars."
512,128,Spice Junction #128,Classic French Fries,Fast Food,399,very spicy,vegan,3.8,Jamshedpur,36,"Classic French Fries - a very spicy fast food dish, vegan, priced at Rs.399. Served at Spice Junction #128 in Jamshedpur, rated 3.8 stars."
513,129,Grand Table #129,Classic Cheesecake,Desserts,299,medium,veg,3.9,Chennai,54,"Classic Cheesecake - a medium desserts dish, veg, priced at Rs.299. Served at Grand Table #129 in Chennai, rated 3.9 stars."
514,129,Grand Table #129,Fiery Mutton Biryani,Biryani,149,mild,non-veg,3.9,Chennai,54,"Fiery Mutton Biryani - a mild biryani dish, non-veg, priced at Rs.149. Served at Grand Table #129 in Chennai, rated 3.9 stars."
515,129,Grand Table #129,Classic Egg Biryani,Biryani,399,mild,non-veg,3.9,Chennai,54,"Classic Egg Biryani - a mild biryani dish, non-veg, priced at Rs.399. Served at Grand Table #129 in Chennai, rated 3.9 stars."
516,129,Grand Table #129,Creamy Gulab Jamun,Desserts,149,very spicy,jain,3.9,Chennai,54,"Creamy Gulab Jamun - a very spicy desserts dish, jain, priced at Rs.149. Served at Grand Table #129 in Chennai, rated 3.9 stars."
517,130,Grand Table #130,Loaded Margherita Pizza,Italian,179,spicy,veg,4.9,Bangalore,42,"Loaded Margherita Pizza - a spicy italian dish, veg, priced at Rs.179. Served at Grand Table #130 in Bangalore, rated 4.9 stars."
518,130,Grand Table #130,Homestyle Garlic Bread,Italian,399,spicy,veg,4.9,Bangalore,42,"Homestyle Garlic Bread - a spicy italian dish, veg, priced at Rs.399. Served at Grand Table #130 in Bangalore, rated 4.9 stars."
519,130,Grand Table #130,Fiery Garlic Bread,Italian,99,medium,vegan,4.9,Bangalore,42,"Fiery Garlic Bread - a medium italian dish, vegan, priced at Rs.99. Served at Grand Table #130 in Bangalore, rated 4.9 stars."
520,130,Grand Table #130,Grilled Margherita Pizza,Italian,399,medium,non-veg,4.9,Bangalore,42,"Grilled Margherita Pizza - a medium italian dish, non-veg, priced at Rs.399. Served at Grand Table #130 in Bangalore, rated 4.9 stars."
521,131,Grand Table #131,Crispy Bhel Puri,Street Food,99,medium,veg,3.2,Chennai,34,"Crispy Bhel Puri - a medium street food dish, veg, priced at Rs.99. Served at Grand Table #131 in Chennai, rated 3.2 stars."
522,131,Grand Table #131,Classic Pav Bhaji,Street Food,299,very spicy,non-veg,3.2,Chennai,34,"Classic Pav Bhaji - a very spicy street food dish, non-veg, priced at Rs.299. Served at Grand Table #131 in Chennai, rated 3.2 stars."
523,131,Grand Table #131,Creamy Pani Puri,Street Food,399,spicy,vegan,3.2,Chennai,34,"Creamy Pani Puri - a spicy street food dish, vegan, priced at Rs.399. Served at Grand Table #131 in Chennai, rated 3.2 stars."
524,131,Grand Table #131,Crispy Bhel Puri,Street Food,179,very spicy,jain,3.2,Chennai,34,"Crispy Bhel Puri - a very spicy street food dish, jain, priced at Rs.179. Served at Grand Table #131 in Chennai, rated 3.2 stars."
525,132,Spice Kitchen #132,Tangy Dal Makhani,North Indian,299,mild,veg,3.7,Bangalore,24,"Tangy Dal Makhani - a mild north indian dish, veg, priced at Rs.299. Served at Spice Kitchen #132 in Bangalore, rated 3.7 stars."
526,132,Spice Kitchen #132,Creamy Dal Makhani,North Indian,399,spicy,vegan,3.7,Bangalore,24,"Creamy Dal Makhani - a spicy north indian dish, vegan, priced at Rs.399. Served at Spice Kitchen #132 in Bangalore, rated 3.7 stars."
527,132,Spice Kitchen #132,Grilled Chole Bhature,North Indian,349,medium,vegan,3.7,Bangalore,24,"Grilled Chole Bhature - a medium north indian dish, vegan, priced at Rs.349. Served at Spice Kitchen #132 in Bangalore, rated 3.7 stars."
528,132,Spice Kitchen #132,Grilled Chole Bhature,North Indian,99,very spicy,veg,3.7,Bangalore,24,"Grilled Chole Bhature - a very spicy north indian dish, veg, priced at Rs.99. Served at Spice Kitchen #132 in Bangalore, rated 3.7 stars."
529,133,Urban Junction #133,Homestyle Grilled Chicken,Continental,179,medium,vegan,4.5,Jamshedpur,26,"Homestyle Grilled Chicken - a medium continental dish, vegan, priced at Rs.179. Served at Urban Junction #133 in Jamshedpur, rated 4.5 stars."
530,133,Urban Junction #133,Cheesy Steak,Continental,399,mild,vegan,4.5,Jamshedpur,26,"Cheesy Steak - a mild continental dish, vegan, priced at Rs.399. Served at Urban Junction #133 in Jamshedpur, rated 4.5 stars."
531,133,Urban Junction #133,Creamy Steak,Continental,299,spicy,veg,4.5,Jamshedpur,26,"Creamy Steak - a spicy continental dish, veg, priced at Rs.299. Served at Urban Junction #133 in Jamshedpur, rated 4.5 stars."
532,133,Urban Junction #133,Classic Sandwich,Continental,249,medium,vegan,4.5,Jamshedpur,26,"Classic Sandwich - a medium continental dish, vegan, priced at Rs.249. Served at Urban Junction #133 in Jamshedpur, rated 4.5 stars."
533,134,Urban Junction #134,Fiery Burrito Bowl,Mexican,179,medium,non-veg,3.5,Jamshedpur,29,"Fiery Burrito Bowl - a medium mexican dish, non-veg, priced at Rs.179. Served at Urban Junction #134 in Jamshedpur, rated 3.5 stars."
534,134,Urban Junction #134,Crispy Burrito Bowl,Mexican,179,medium,vegan,3.5,Jamshedpur,29,"Crispy Burrito Bowl - a medium mexican dish, vegan, priced at Rs.179. Served at Urban Junction #134 in Jamshedpur, rated 3.5 stars."
535,134,Urban Junction #134,Creamy Tacos,Mexican,129,very spicy,veg,3.5,Jamshedpur,29,"Creamy Tacos - a very spicy mexican dish, veg, priced at Rs.129. Served at Urban Junction #134 in Jamshedpur, rated 3.5 stars."
536,134,Urban Junction #134,Classic Quesadilla,Mexican,249,very spicy,vegan,3.5,Jamshedpur,29,"Classic Quesadilla - a very spicy mexican dish, vegan, priced at Rs.249. Served at Urban Junction #134 in Jamshedpur, rated 3.5 stars."
537,135,Urban House #135,Cheesy French Fries,Fast Food,199,very spicy,non-veg,3.0,Jamshedpur,33,"Cheesy French Fries - a very spicy fast food dish, non-veg, priced at Rs.199. Served at Urban House #135 in Jamshedpur, rated 3.0 stars."
538,135,Urban House #135,Cheesy Croissant,Bakery,299,very spicy,veg,3.0,Jamshedpur,33,"Cheesy Croissant - a very spicy bakery dish, veg, priced at Rs.299. Served at Urban House #135 in Jamshedpur, rated 3.0 stars."
539,135,Urban House #135,Steamed Nuggets,Fast Food,149,very spicy,veg,3.0,Jamshedpur,33,"Steamed Nuggets - a very spicy fast food dish, veg, priced at Rs.149. Served at Urban House #135 in Jamshedpur, rated 3.0 stars."
540,135,Urban House #135,Roasted Chicken Wrap,Fast Food,99,mild,non-veg,3.0,Jamshedpur,33,"Roasted Chicken Wrap - a mild fast food dish, non-veg, priced at Rs.99. Served at Urban House #135 in Jamshedpur, rated 3.0 stars."
541,136,Urban House #136,Creamy Spring Rolls,Chinese,249,spicy,vegan,3.6,Pune,31,"Creamy Spring Rolls - a spicy chinese dish, vegan, priced at Rs.249. Served at Urban House #136 in Pune, rated 3.6 stars."
542,136,Urban House #136,Loaded Soup,Continental,179,spicy,jain,3.6,Pune,31,"Loaded Soup - a spicy continental dish, jain, priced at Rs.179. Served at Urban House #136 in Pune, rated 3.6 stars."
543,136,Urban House #136,Classic Uttapam,South Indian,149,very spicy,jain,3.6,Pune,31,"Classic Uttapam - a very spicy south indian dish, jain, priced at Rs.149. Served at Urban House #136 in Pune, rated 3.6 stars."
544,136,Urban House #136,Roasted Sandwich,Continental,249,spicy,jain,3.6,Pune,31,"Roasted Sandwich - a spicy continental dish, jain, priced at Rs.249. Served at Urban House #136 in Pune, rated 3.6 stars."
545,137,Urban Corner #137,Tangy Garlic Bread,Italian,149,medium,veg,3.5,Mumbai,51,"Tangy Garlic Bread - a medium italian dish, veg, priced at Rs.149. Served at Urban Corner #137 in Mumbai, rated 3.5 stars."
546,137,Urban Corner #137,Cheesy Pasta Alfredo,Italian,299,very spicy,non-veg,3.5,Mumbai,51,"Cheesy Pasta Alfredo - a very spicy italian dish, non-veg, priced at Rs.299. Served at Urban Corner #137 in Mumbai, rated 3.5 stars."
547,137,Urban Corner #137,Fiery French Fries,Fast Food,99,medium,jain,3.5,Mumbai,51,"Fiery French Fries - a medium fast food dish, jain, priced at Rs.99. Served at Urban Corner #137 in Mumbai, rated 3.5 stars."
548,137,Urban Corner #137,Steamed Pasta Alfredo,Italian,399,spicy,jain,3.5,Mumbai,51,"Steamed Pasta Alfredo - a spicy italian dish, jain, priced at Rs.399. Served at Urban Corner #137 in Mumbai, rated 3.5 stars."
549,138,The Table #138,Cheesy Chicken Wrap,Fast Food,99,very spicy,veg,3.5,Hyderabad,53,"Cheesy Chicken Wrap - a very spicy fast food dish, veg, priced at Rs.99. Served at The Table #138 in Hyderabad, rated 3.5 stars."
550,138,The Table #138,Crispy Quinoa Salad,Healthy Food,199,very spicy,veg,3.5,Hyderabad,53,"Crispy Quinoa Salad - a very spicy healthy food dish, veg, priced at Rs.199. Served at The Table #138 in Hyderabad, rated 3.5 stars."
551,138,The Table #138,Loaded Chicken Wrap,Fast Food,249,spicy,vegan,3.5,Hyderabad,53,"Loaded Chicken Wrap - a spicy fast food dish, vegan, priced at Rs.249. Served at The Table #138 in Hyderabad, rated 3.5 stars."
552,138,The Table #138,Homestyle Cheese Burger,Fast Food,129,spicy,non-veg,3.5,Hyderabad,53,"Homestyle Cheese Burger - a spicy fast food dish, non-veg, priced at Rs.129. Served at The Table #138 in Hyderabad, rated 3.5 stars."
553,139,Cafe House #139,Steamed Risotto,Italian,399,medium,vegan,4.2,Delhi,23,"Steamed Risotto - a medium italian dish, vegan, priced at Rs.399. Served at Cafe House #139 in Delhi, rated 4.2 stars."
554,139,Cafe House #139,Steamed Chicken Wrap,Fast Food,399,very spicy,jain,4.2,Delhi,23,"Steamed Chicken Wrap - a very spicy fast food dish, jain, priced at Rs.399. Served at Cafe House #139 in Delhi, rated 4.2 stars."
555,139,Cafe House #139,Grilled Milkshake,Beverages,199,very spicy,non-veg,4.2,Delhi,23,"Grilled Milkshake - a very spicy beverages dish, non-veg, priced at Rs.199. Served at Cafe House #139 in Delhi, rated 4.2 stars."
556,139,Cafe House #139,Homestyle Fresh Lime Soda,Beverages,299,mild,veg,4.2,Delhi,23,"Homestyle Fresh Lime Soda - a mild beverages dish, veg, priced at Rs.299. Served at Cafe House #139 in Delhi, rated 4.2 stars."
557,140,The House #140,Crispy Uttapam,South Indian,249,spicy,vegan,3.8,Chennai,23,"Crispy Uttapam - a spicy south indian dish, vegan, priced at Rs.249. Served at The House #140 in Chennai, rated 3.8 stars."
558,140,The House #140,Grilled Sprout Salad,Healthy Food,299,spicy,jain,3.8,Chennai,23,"Grilled Sprout Salad - a spicy healthy food dish, jain, priced at Rs.299. Served at The House #140 in Chennai, rated 3.8 stars."
559,140,The House #140,Cheesy Cinnamon Roll,Bakery,349,very spicy,non-veg,3.8,Chennai,23,"Cheesy Cinnamon Roll - a very spicy bakery dish, non-veg, priced at Rs.349. Served at The House #140 in Chennai, rated 3.8 stars."
560,140,The House #140,Tangy Masala Dosa,South Indian,179,spicy,veg,3.8,Chennai,23,"Tangy Masala Dosa - a spicy south indian dish, veg, priced at Rs.179. Served at The House #140 in Chennai, rated 3.8 stars."
561,141,Spice Table #141,Homestyle French Fries,Fast Food,129,mild,veg,3.3,Hyderabad,49,"Homestyle French Fries - a mild fast food dish, veg, priced at Rs.129. Served at Spice Table #141 in Hyderabad, rated 3.3 stars."
562,141,Spice Table #141,Spicy Hot Dog,Fast Food,99,very spicy,veg,3.3,Hyderabad,49,"Spicy Hot Dog - a very spicy fast food dish, veg, priced at Rs.99. Served at Spice Table #141 in Hyderabad, rated 3.3 stars."
563,141,Spice Table #141,Grilled Chicken Wrap,Fast Food,149,mild,jain,3.3,Hyderabad,49,"Grilled Chicken Wrap - a mild fast food dish, jain, priced at Rs.149. Served at Spice Table #141 in Hyderabad, rated 3.3 stars."
564,141,Spice Table #141,Crispy French Fries,Fast Food,199,very spicy,non-veg,3.3,Hyderabad,49,"Crispy French Fries - a very spicy fast food dish, non-veg, priced at Rs.199. Served at Spice Table #141 in Hyderabad, rated 3.3 stars."
565,142,Spice Bites #142,Tangy Soup,Continental,99,mild,vegan,4.7,Bangalore,33,"Tangy Soup - a mild continental dish, vegan, priced at Rs.99. Served at Spice Bites #142 in Bangalore, rated 4.7 stars."
566,142,Spice Bites #142,Fiery Pav Bhaji,Street Food,399,spicy,jain,4.7,Bangalore,33,"Fiery Pav Bhaji - a spicy street food dish, jain, priced at Rs.399. Served at Spice Bites #142 in Bangalore, rated 4.7 stars."
567,142,Spice Bites #142,Tangy Soup,Continental,349,very spicy,vegan,4.7,Bangalore,33,"Tangy Soup - a very spicy continental dish, vegan, priced at Rs.349. Served at Spice Bites #142 in Bangalore, rated 4.7 stars."
568,142,Spice Bites #142,Cheesy Pav Bhaji,Street Food,179,mild,jain,4.7,Bangalore,33,"Cheesy Pav Bhaji - a mild street food dish, jain, priced at Rs.179. Served at Spice Bites #142 in Bangalore, rated 4.7 stars."
569,143,The Bites #143,Homestyle Uttapam,South Indian,199,medium,vegan,4.8,Chennai,50,"Homestyle Uttapam - a medium south indian dish, vegan, priced at Rs.199. Served at The Bites #143 in Chennai, rated 4.8 stars."
570,143,The Bites #143,Cheesy Chicken Biryani,Biryani,149,spicy,vegan,4.8,Chennai,50,"Cheesy Chicken Biryani - a spicy biryani dish, vegan, priced at Rs.149. Served at The Bites #143 in Chennai, rated 4.8 stars."
571,143,The Bites #143,Spicy Curd Rice,South Indian,349,very spicy,vegan,4.8,Chennai,50,"Spicy Curd Rice - a very spicy south indian dish, vegan, priced at Rs.349. Served at The Bites #143 in Chennai, rated 4.8 stars."
572,143,The Bites #143,Loaded Egg Biryani,Biryani,179,mild,vegan,4.8,Chennai,50,"Loaded Egg Biryani - a mild biryani dish, vegan, priced at Rs.179. Served at The Bites #143 in Chennai, rated 4.8 stars."
573,144,The House #144,Cheesy Filter Coffee,South Indian,299,very spicy,non-veg,3.2,Pune,31,"Cheesy Filter Coffee - a very spicy south indian dish, non-veg, priced at Rs.299. Served at The House #144 in Pune, rated 3.2 stars."
574,144,The House #144,Homestyle Filter Coffee,South Indian,179,spicy,veg,3.2,Pune,31,"Homestyle Filter Coffee - a spicy south indian dish, veg, priced at Rs.179. Served at The House #144 in Pune, rated 3.2 stars."
575,144,The House #144,Cheesy Chocolate Brownie,Desserts,199,spicy,vegan,3.2,Pune,31,"Cheesy Chocolate Brownie - a spicy desserts dish, vegan, priced at Rs.199. Served at The House #144 in Pune, rated 3.2 stars."
576,144,The House #144,Creamy Chocolate Brownie,Desserts,149,medium,vegan,3.2,Pune,31,"Creamy Chocolate Brownie - a medium desserts dish, vegan, priced at Rs.149. Served at The House #144 in Pune, rated 3.2 stars."
577,145,The Table #145,Grilled Rasmalai,Desserts,349,spicy,jain,3.9,Delhi,54,"Grilled Rasmalai - a spicy desserts dish, jain, priced at Rs.349. Served at The Table #145 in Delhi, rated 3.9 stars."
578,145,The Table #145,Spicy Ice Cream Sundae,Desserts,149,mild,veg,3.9,Delhi,54,"Spicy Ice Cream Sundae - a mild desserts dish, veg, priced at Rs.149. Served at The Table #145 in Delhi, rated 3.9 stars."
579,145,The Table #145,Loaded Gulab Jamun,Desserts,199,medium,jain,3.9,Delhi,54,"Loaded Gulab Jamun - a medium desserts dish, jain, priced at Rs.199. Served at The Table #145 in Delhi, rated 3.9 stars."
580,145,The Table #145,Crispy Chicken Biryani,Biryani,129,medium,veg,3.9,Delhi,54,"Crispy Chicken Biryani - a medium biryani dish, veg, priced at Rs.129. Served at The Table #145 in Delhi, rated 3.9 stars."
581,146,The Table #146,Classic Muffin,Bakery,299,spicy,jain,3.9,Chennai,41,"Classic Muffin - a spicy bakery dish, jain, priced at Rs.299. Served at The Table #146 in Chennai, rated 3.9 stars."
582,146,The Table #146,Roasted Bagel,Bakery,99,spicy,veg,3.9,Chennai,41,"Roasted Bagel - a spicy bakery dish, veg, priced at Rs.99. Served at The Table #146 in Chennai, rated 3.9 stars."
583,146,The Table #146,Loaded Croissant,Bakery,299,mild,jain,3.9,Chennai,41,"Loaded Croissant - a mild bakery dish, jain, priced at Rs.299. Served at The Table #146 in Chennai, rated 3.9 stars."
584,146,The Table #146,Loaded Muffin,Bakery,299,mild,veg,3.9,Chennai,41,"Loaded Muffin - a mild bakery dish, veg, priced at Rs.299. Served at The Table #146 in Chennai, rated 3.9 stars."
585,147,The Kitchen #147,Fiery Momos,Chinese,179,mild,non-veg,4.9,Bangalore,21,"Fiery Momos - a mild chinese dish, non-veg, priced at Rs.179. Served at The Kitchen #147 in Bangalore, rated 4.9 stars."
586,147,The Kitchen #147,Cheesy Hakka Noodles,Chinese,179,very spicy,jain,4.9,Bangalore,21,"Cheesy Hakka Noodles - a very spicy chinese dish, jain, priced at Rs.179. Served at The Kitchen #147 in Bangalore, rated 4.9 stars."
587,147,The Kitchen #147,Tangy Fried Rice,Chinese,99,mild,vegan,4.9,Bangalore,21,"Tangy Fried Rice - a mild chinese dish, vegan, priced at Rs.99. Served at The Kitchen #147 in Bangalore, rated 4.9 stars."
588,147,The Kitchen #147,Crispy Fried Rice,Chinese,249,mild,non-veg,4.9,Bangalore,21,"Crispy Fried Rice - a mild chinese dish, non-veg, priced at Rs.249. Served at The Kitchen #147 in Bangalore, rated 4.9 stars."
589,148,Royal Corner #148,Steamed Caesar Salad,Continental,299,spicy,veg,3.7,Hyderabad,52,"Steamed Caesar Salad - a spicy continental dish, veg, priced at Rs.299. Served at Royal Corner #148 in Hyderabad, rated 3.7 stars."
590,148,Royal Corner #148,Grilled Steak,Continental,129,very spicy,non-veg,3.7,Hyderabad,52,"Grilled Steak - a very spicy continental dish, non-veg, priced at Rs.129. Served at Royal Corner #148 in Hyderabad, rated 3.7 stars."
591,148,Royal Corner #148,Grilled Grilled Chicken,Continental,349,medium,vegan,3.7,Hyderabad,52,"Grilled Grilled Chicken - a medium continental dish, vegan, priced at Rs.349. Served at Royal Corner #148 in Hyderabad, rated 3.7 stars."
592,148,Royal Corner #148,Tangy Caesar Salad,Continental,349,mild,vegan,3.7,Hyderabad,52,"Tangy Caesar Salad - a mild continental dish, vegan, priced at Rs.349. Served at Royal Corner #148 in Hyderabad, rated 3.7 stars."
593,149,Grand Kitchen #149,Spicy Gulab Jamun,Desserts,249,medium,veg,3.9,Chennai,32,"Spicy Gulab Jamun - a medium desserts dish, veg, priced at Rs.249. Served at Grand Kitchen #149 in Chennai, rated 3.9 stars."
594,149,Grand Kitchen #149,Crispy Oats Bowl,Healthy Food,249,spicy,jain,3.9,Chennai,32,"Crispy Oats Bowl - a spicy healthy food dish, jain, priced at Rs.249. Served at Grand Kitchen #149 in Chennai, rated 3.9 stars."
595,149,Grand Kitchen #149,Spicy Chocolate Brownie,Desserts,299,spicy,non-veg,3.9,Chennai,32,"Spicy Chocolate Brownie - a spicy desserts dish, non-veg, priced at Rs.299. Served at Grand Kitchen #149 in Chennai, rated 3.9 stars."
596,149,Grand Kitchen #149,Fiery Hakka Noodles,Chinese,349,spicy,jain,3.9,Chennai,32,"Fiery Hakka Noodles - a spicy chinese dish, jain, priced at Rs.349. Served at Grand Kitchen #149 in Chennai, rated 3.9 stars."
597,150,Spice Bites #150,Tangy Smoothie Bowl,Healthy Food,399,spicy,vegan,3.8,Hyderabad,38,"Tangy Smoothie Bowl - a spicy healthy food dish, vegan, priced at Rs.399. Served at Spice Bites #150 in Hyderabad, rated 3.8 stars."
598,150,Spice Bites #150,Grilled Sprout Salad,Healthy Food,399,medium,veg,3.8,Hyderabad,38,"Grilled Sprout Salad - a medium healthy food dish, veg, priced at Rs.399. Served at Spice Bites #150 in Hyderabad, rated 3.8 stars."
599,150,Spice Bites #150,Loaded Oats Bowl,Healthy Food,199,spicy,jain,3.8,Hyderabad,38,"Loaded Oats Bowl - a spicy healthy food dish, jain, priced at Rs.199. Served at Spice Bites #150 in Hyderabad, rated 3.8 stars."
600,150,Spice Bites #150,Homestyle Smoothie Bowl,Healthy Food,149,mild,vegan,3.8,Hyderabad,38,"Homestyle Smoothie Bowl - a mild healthy food dish, vegan, priced at Rs.149. Served at Spice Bites #150 in Hyderabad, rated 3.8 stars."
601,151,Spice Junction #151,Roasted Donut,Bakery,129,very spicy,non-veg,3.7,Jamshedpur,32,"Roasted Donut - a very spicy bakery dish, non-veg, priced at Rs.129. Served at Spice Junction #151 in Jamshedpur, rated 3.7 stars."
602,151,Spice Junction #151,Tangy Cinnamon Roll,Bakery,199,spicy,jain,3.7,Jamshedpur,32,"Tangy Cinnamon Roll - a spicy bakery dish, jain, priced at Rs.199. Served at Spice Junction #151 in Jamshedpur, rated 3.7 stars."
